generation,error,triangles
2897,1.9660,78
2898,1.9660,78
2899,1.9660,78
2900,1.9660,78
2901,1.9660,78
2902,1.9660,78
2903,1.9660,78
2904,1.9660,78
2905,1.9660,78
2906,1.9660,78
2907,1.9660,78
2908,1.9660,78
2909,1.9660,78
2910,1.9660,78
2911,1.9660,78
2912,1.9660,78
2913,1.9660,78
2914,1.9660,78
2915,1.9660,78
2916,1.9660,78
2917,1.9660,78
2918,1.9660,78
2919,1.9660,78
2920,1.9660,78
2921,1.9660,78
2922,1.9660,78
2923,1.9660,78
2924,1.9660,78
2925,1.9660,78
2926,1.9660,78
2927,1.9660,78
2928,1.9660,78
2929,1.9660,78
2930,1.9660,78
2931,1.9660,78
2932,1.9660,78
2933,1.9660,78
2934,1.9660,78
2935,1.9660,78
2936,1.9660,78
2937,1.9660,78
2938,1.9653,78
2939,1.9653,78
2940,1.9653,78
2941,1.9653,78
2942,1.9653,78
2943,1.9653,78
2944,1.9653,78
2945,1.9653,78
2946,1.9653,78
2947,1.9653,78
2948,1.9653,78
2949,1.9653,78
2950,1.9653,78
2951,1.9653,78
2952,1.9653,78
2953,1.9653,78
2954,1.9653,78
2955,1.9653,78
2956,1.9653,78
2957,1.9653,78
2958,1.9653,78
2959,1.9653,78
2960,1.9653,78
2961,1.9653,78
2962,1.9653,78
2963,1.9529,78
2964,1.9529,78
2965,1.9529,78
2966,1.9529,78
2967,1.9529,78
2968,1.9529,78
2969,1.9529,78
2970,1.9529,78
2971,1.9529,78
2972,1.9529,78
2973,1.9529,78
2974,1.9529,78
2975,1.9529,78
2976,1.9529,78
2977,1.9529,78
2978,1.9529,78
2979,1.9529,78
2980,1.9529,78
2981,1.9529,78
2982,1.9529,78
2983,1.9529,78
2984,1.9529,78
2985,1.9529,78
2986,1.9529,78
2987,1.9529,78
2988,1.9529,78
2989,1.9529,78
2990,1.9529,78
2991,1.9529,78
2992,1.9529,78
2993,1.9529,78
2994,1.9529,78
2995,1.9529,78
2996,1.9529,78
2997,1.9529,78
2998,1.9529,78
2999,1.9529,78
